id,type,x,y,z,f_Temp[0],timestep,laser_power,scan_speed,layer_thickness,powder_density,Predicted_Temperature
1120.0,1.0,0.0390534,-0.000489579,0.00382456,300.0,10,100,10,0.05,8000,-0.251059602171
1079.0,1.0,0.0395763,0.00096548,0.00255594,300.0,10,100,10,0.05,8000,-0.4221781494816984
1268.0,1.0,0.0407291,-0.00066785,0.0026123,300.0,10,100,10,0.05,8000,-0.4451767406268099
267.0,1.0,0.0425149,0.000767667,0.00266122,300.0,10,100,10,0.05,8000,-0.4618510334298447
307.0,1.0,0.0436758,2.84904e-05,0.00411238,300.0,10,100,10,0.05,8000,-0.27774445473657505
640.0,1.0,0.0445885,-0.000664407,0.00247324,300.0,10,100,10,0.05,8000,-0.49353007193422976
1235.0,1.0,0.0459945,0.00043435,0.00337651,300.0,10,100,10,0.05,8000,-0.45716109876577865
559.0,1.0,0.0474154,-0.000541394,0.0023621,300.0,10,100,10,0.05,8000,-0.5405292477351626
70.0,1.0,0.0493083,-0.000516063,0.00336394,300.0,10,100,10,0.05,8000,-0.535715284087038
777.0,1.0,0.000999995,0.00110825,0.00381703,300.0,10,100,10,0.05,8000,-0.594011056211255
471.0,1.0,0.000999996,0.00219067,0.00213525,300.0,10,100,10,0.05,8000,-0.5796798842629701
1043.0,1.0,0.00259936,0.0010612,0.00261711,300.0,10,100,10,0.05,8000,-0.47311555501174424
1165.0,1.0,0.0043985,0.00192522,0.00248846,300.0,10,100,10,0.05,8000,-0.4300415072170638
1342.0,1.0,0.00615918,0.00122393,0.00312734,300.0,10,100,10,0.05,8000,-0.35498246944774237
948.0,1.0,0.00824989,0.00209418,0.00238418,300.0,10,100,10,0.05,8000,-0.37889332756421285
73.0,1.0,0.00954494,0.00198347,0.0040064,300.0,10,100,10,0.05,8000,-0.20535025316836208
505.0,1.0,0.0109079,0.00187772,0.00253671,300.0,10,100,10,0.05,8000,-0.3653390762551863
921.0,1.0,0.0128894,0.00162969,0.00264707,300.0,10,100,10,0.05,8000,-0.35145372171681627
698.0,1.0,0.0148031,0.00263621,0.00214408,300.0,10,100,10,0.05,8000,-0.4108368999070934
542.0,1.0,0.0161275,0.00214771,0.00356089,300.0,10,100,10,0.05,8000,-0.2656009712181371
202.0,1.0,0.0179548,0.00149021,0.00405531,300.0,10,100,10,0.05,8000,-0.15369978460022254
1312.0,1.0,0.0198177,0.00190183,0.00345535,300.0,10,100,10,0.05,8000,-0.26566957320437795
1100.0,1.0,0.0218928,0.00199069,0.0026682,300.0,10,100,10,0.05,8000,-0.3370758581700888
902.0,1.0,0.024654,0.0020511,0.00386609,300.0,10,100,10,0.05,8000,-0.15724303913320084
715.0,1.0,0.0275718,0.00203697,0.00271739,300.0,10,100,10,0.05,8000,-0.3319653297973555
209.0,1.0,0.0292263,0.00157551,0.00374179,300.0,10,100,10,0.05,8000,-0.16729089845929515
68.0,1.0,0.030945,0.00242399,0.00317064,300.0,10,100,10,0.05,8000,-0.3831644442449326
189.0,1.0,0.0323332,0.0010903,0.00262827,300.0,10,100,10,0.05,8000,-0.400597114936805
122.0,1.0,0.0331342,0.00221269,0.00408336,300.0,10,100,10,0.05,8000,-0.1360425075039407
1112.0,1.0,0.0343195,0.0011875,0.00284081,300.0,10,100,10,0.05,8000,-0.39474727217761074
1259.0,1.0,0.0371473,0.00244187,0.00221728,300.0,10,100,10,0.05,8000,-0.4570968276340603
570.0,1.0,0.0366618,0.0011466,0.00380976,300.0,10,100,10,0.05,8000,-0.251059602171
1070.0,1.0,0.0392343,0.0028996,0.00293307,300.0,10,100,10,0.05,8000,-0.40441918603039917
1063.0,1.0,0.0411256,0.00219186,0.00286513,300.0,10,100,10,0.05,8000,-0.43932689786761564
460.0,1.0,0.0443496,0.00152199,0.00291552,300.0,10,100,10,0.05,8000,-0.47746794517132746
150.0,1.0,0.0467343,0.00226741,0.00307212,300.0,10,100,10,0.05,8000,-0.5249546182051945
1293.0,1.0,0.0484178,0.00127055,0.00348669,300.0,10,100,10,0.05,8000,-0.49372832861008403
152.0,1.0,0.0498851,0.00253555,0.00298987,300.0,10,100,10,0.05,8000,-0.535715284087038
470.0,1.0,0.00148401,0.00325089,0.00376056,300.0,10,100,10,0.05,8000,-0.5688431886697942
588.0,1.0,0.000999996,0.00493872,0.00275133,300.0,10,100,10,0.05,8000,-0.6015645225128844
866.0,1.0,0.00259277,0.0038569,0.00221027,300.0,10,100,10,0.05,8000,-0.5540341978813222
1209.0,1.0,0.0038571,0.00349418,0.00371688,300.0,10,100,10,0.05,8000,-0.4417337200681752
1105.0,1.0,0.00497634,0.00460535,0.00235705,300.0,10,100,10,0.05,8000,-0.5090611420345655
386.0,1.0,0.00585572,0.00344624,0.00377331,300.0,10,100,10,0.05,8000,-0.37220974631326703
629.0,1.0,0.00771021,0.0040326,0.00291561,300.0,10,100,10,0.05,8000,-0.42597083834318095
661.0,1.0,0.00962867,0.00350547,0.00271161,300.0,10,100,10,0.05,8000,-0.39354323676116304
195.0,1.0,0.0117792,0.00367707,0.00247952,300.0,10,100,10,0.05,8000,-0.4050497095729331
911.0,1.0,0.0136869,0.00428831,0.00230078,300.0,10,100,10,0.05,8000,-0.4339886352744172
287.0,1.0,0.0134361,0.00309894,0.00388901,300.0,10,100,10,0.05,8000,-0.26310591210589823
325.0,1.0,0.0152119,0.00396599,0.00358095,300.0,10,100,10,0.05,8000,-0.22461201907657144
1072.0,1.0,0.0166602,0.00339805,0.00209364,300.0,10,100,10,0.05,8000,-0.43707628182304603
1133.0,1.0,0.0174122,0.00492419,0.00344604,300.0,10,100,10,0.05,8000,-0.2910842913827142
295.0,1.0,0.0197936,0.00474775,0.00275644,300.0,10,100,10,0.05,8000,-0.35155066798910645
773.0,1.0,0.0184514,0.00328136,0.0029758,300.0,10,100,10,0.05,8000,-0.35268776532461577
387.0,1.0,0.0210464,0.00345471,0.00373603,300.0,10,100,10,0.05,8000,-0.1920596423092168
763.0,1.0,0.0221305,0.00450709,0.00242558,300.0,10,100,10,0.05,8000,-0.37017124834052645
787.0,1.0,0.0237,0.00328132,0.00261058,300.0,10,100,10,0.05,8000,-0.35683098366263516
1189.0,1.0,0.0258811,0.00312773,0.00271063,300.0,10,100,10,0.05,8000,-0.3516148002788565
632.0,1.0,0.0263505,0.00499142,0.00326404,300.0,10,100,10,0.05,8000,-0.3179279569227279
934.0,1.0,0.0292627,0.00303428,0.00227778,300.0,10,100,10,0.05,8000,-0.3985312066133813
1198.0,1.0,0.028223,0.00430584,0.00341888,300.0,10,100,10,0.05,8000,-0.2759410014457736
613.0,1.0,0.0308463,0.004254,0.00236983,300.0,10,100,10,0.05,8000,-0.3950454685083807
860.0,1.0,0.0321224,0.00412805,0.0039047,300.0,10,100,10,0.05,8000,-0.21340268064909648
458.0,1.0,0.0330828,0.00325801,0.00237905,300.0,10,100,10,0.05,8000,-0.4066282964410588
286.0,1.0,0.0348648,0.00317703,0.00334829,300.0,10,100,10,0.05,8000,-0.35184692927268724
212.0,1.0,0.0342107,0.00489874,0.00256863,300.0,10,100,10,0.05,8000,-0.39797093566041214
482.0,1.0,0.0373318,0.003004,0.00412776,300.0,10,100,10,0.05,8000,-0.14571442135672905
609.0,1.0,0.0364367,0.00424235,0.00272046,300.0,10,100,10,0.05,8000,-0.3998938275258916
499.0,1.0,0.0383836,0.00469969,0.0027436,300.0,10,100,10,0.05,8000,-0.39780742703130917
1084.0,1.0,0.0403396,0.00453668,0.00235999,300.0,10,100,10,0.05,8000,-0.4468102338604164
1228.0,1.0,0.0417933,0.0038545,0.00375386,300.0,10,100,10,0.05,8000,-0.2837087650044038
616.0,1.0,0.0430119,0.00338939,0.00222144,300.0,10,100,10,0.05,8000,-0.4770350655070875
375.0,1.0,0.0436712,0.00326324,0.00410543,300.0,10,100,10,0.05,8000,-0.2664445546931977
1020.0,1.0,0.0451012,0.00336404,0.00271084,300.0,10,100,10,0.05,8000,-0.4796466391569753
1295.0,1.0,0.0482247,0.00357373,0.00403192,300.0,10,100,10,0.05,8000,-0.41803663603981894
1069.0,1.0,0.000999995,0.00694169,0.00295676,300.0,10,100,10,0.05,8000,-0.620758965912414
1200.0,1.0,0.00280746,0.00629146,0.00239977,300.0,10,100,10,0.05,8000,-0.5326314543672274
614.0,1.0,0.00276994,0.00514224,0.0040362,300.0,10,100,10,0.05,8000,-0.5412623698126319
809.0,1.0,0.00446773,0.0061605,0.00350718,300.0,10,100,10,0.05,8000,-0.4844190353872047
1275.0,1.0,0.00638718,0.00540062,0.00353054,300.0,10,100,10,0.05,8000,-0.4152442503341104
248.0,1.0,0.00913977,0.00694461,0.00286206,300.0,10,100,10,0.05,8000,-0.4678443853968218
677.0,1.0,0.00891993,0.00512867,0.0040711,300.0,10,100,10,0.05,8000,-0.2799806670279762
290.0,1.0,0.0104825,0.00546233,0.00286813,300.0,10,100,10,0.05,8000,-0.40011733941746797
201.0,1.0,0.0124272,0.00590905,0.00273186,300.0,10,100,10,0.05,8000,-0.40793551890469026
131.0,1.0,0.0157873,0.00549736,0.00243043,300.0,10,100,10,0.05,8000,-0.38577487988578946
1059.0,1.0,0.0141998,0.00569027,0.00363171,300.0,10,100,10,0.05,8000,-0.22708064441904094
916.0,1.0,0.0160548,0.0066994,0.00400634,300.0,10,100,10,0.05,8000,-0.2329575169899497
1128.0,1.0,0.0178197,0.0066175,0.00246291,300.0,10,100,10,0.05,8000,-0.3946612645351542
459.0,1.0,0.0191362,0.00617819,0.00398996,300.0,10,100,10,0.05,8000,-0.17393753721944794
326.0,1.0,0.0211303,0.00622868,0.00261516,300.0,10,100,10,0.05,8000,-0.3542551010988867
219.0,1.0,0.0230149,0.00696886,0.00267641,300.0,10,100,10,0.05,8000,-0.36441089437471724
1143.0,1.0,0.0240295,0.00524773,0.00276764,300.0,10,100,10,0.05,8000,-0.3495283997842741
1142.0,1.0,0.0274851,0.00626613,0.00222103,300.0,10,100,10,0.05,8000,-0.3953763566210036
1207.0,1.0,0.0295216,0.0057311,0.00262149,300.0,10,100,10,0.05,8000,-0.35367613367025746
123.0,1.0,0.0282494,0.00618767,0.00409561,300.0,10,100,10,0.05,8000,-0.09220034606233046
765.0,1.0,0.0308716,0.00586292,0.00409126,300.0,10,100,10,0.05,8000,-0.11453649047961172
342.0,1.0,0.0322316,0.00567147,0.00263746,300.0,10,100,10,0.05,8000,-0.3900653335729199
206.0,1.0,0.0337521,0.00697045,0.00266575,300.0,10,100,10,0.05,8000,-0.38761217083583865
444.0,1.0,0.0362017,0.00623616,0.00291812,300.0,10,100,10,0.05,8000,-0.39918413798303554
861.0,1.0,0.0380943,0.00661218,0.00223498,300.0,10,100,10,0.05,8000,-0.44143403998029385
1140.0,1.0,0.0382712,0.00611044,0.00416292,300.0,10,100,10,0.05,8000,-0.14047937330936547
1116.0,1.0,0.0400558,0.0065671,0.00262303,300.0,10,100,10,0.05,8000,-0.4149340668930669
426.0,1.0,0.0405752,0.00538954,0.00415388,300.0,10,100,10,0.05,8000,-0.20866058936263424
742.0,1.0,0.0420396,0.00554078,0.00270461,300.0,10,100,10,0.05,8000,-0.4483744513467768
599.0,1.0,0.0434455,0.00695512,0.00285679,300.0,10,100,10,0.05,8000,-0.4578370265720945
333.0,1.0,0.0440322,0.00505353,0.00265766,300.0,10,100,10,0.05,8000,-0.4727860065666366
1344.0,1.0,0.0454353,0.00687782,0.00304303,300.0,10,100,10,0.05,8000,-0.4900113521675397
795.0,1.0,0.0461675,0.00505549,0.00266485,300.0,10,100,10,0.05,8000,-0.5113612583086171
491.0,1.0,0.0473542,0.00671124,0.00250452,300.0,10,100,10,0.05,8000,-0.5195644151676443
1117.0,1.0,0.0485372,0.00512843,0.00281322,300.0,10,100,10,0.05,8000,-0.5244153840436606
1034.0,1.0,0.00156547,0.00882138,0.00257333,300.0,10,100,10,0.05,8000,-0.6256179920259772
483.0,1.0,0.00357183,0.00867011,0.00283807,300.0,10,100,10,0.05,8000,-0.584565657941965
477.0,1.0,0.0052671,0.00765193,0.00244105,300.0,10,100,10,0.05,8000,-0.5767947256523553
1007.0,1.0,0.00726457,0.00764798,0.00279026,300.0,10,100,10,0.05,8000,-0.55410534876684
764.0,1.0,0.00952177,0.00890369,0.00298879,300.0,10,100,10,0.05,8000,-0.5421911247650583
255.0,1.0,0.0110226,0.00729848,0.00228778,300.0,10,100,10,0.05,8000,-0.48774816196851833
1280.0,1.0,0.0128121,0.007596,0.00373485,300.0,10,100,10,0.05,8000,-0.4065221601091919
821.0,1.0,0.0148005,0.00723502,0.0025124,300.0,10,100,10,0.05,8000,-0.40716355432934476
117.0,1.0,0.0165462,0.00818035,0.00275522,300.0,10,100,10,0.05,8000,-0.4445944249867004
140.0,1.0,0.0196994,0.00762168,0.00272542,300.0,10,100,10,0.05,8000,-0.4188754097810643
538.0,1.0,0.0182528,0.00885269,0.00355237,300.0,10,100,10,0.05,8000,-0.4294409572176467
317.0,1.0,0.0215617,0.00834594,0.00264082,300.0,10,100,10,0.05,8000,-0.41743210900486116
210.0,1.0,0.0250282,0.00742393,0.00248148,300.0,10,100,10,0.05,8000,-0.3778568140636539
1067.0,1.0,0.0265837,0.00723019,0.0037237,300.0,10,100,10,0.05,8000,-0.20427676897644828
874.0,1.0,0.026961,0.00885147,0.00224105,300.0,10,100,10,0.05,8000,-0.4680774984621726
1233.0,1.0,0.0285228,0.00781677,0.00294116,300.0,10,100,10,0.05,8000,-0.4147667410816495
133.0,1.0,0.0304933,0.00747579,0.00297076,300.0,10,100,10,0.05,8000,-0.3637426068501765
18.0,1.0,0.0322405,0.00731201,0.00393008,300.0,10,100,10,0.05,8000,-0.19329784537245293
706.0,1.0,0.0352216,0.00775636,0.00377159,300.0,10,100,10,0.05,8000,-0.30667147869544903
1279.0,1.0,0.0366982,0.0089177,0.00267881,300.0,10,100,10,0.05,8000,-0.4581277589278356
851.0,1.0,0.0383212,0.00811822,0.00353128,300.0,10,100,10,0.05,8000,-0.3736707733667755
868.0,1.0,0.0398788,0.0088261,0.00249553,300.0,10,100,10,0.05,8000,-0.4776498729359551
282.0,1.0,0.0417714,0.00714365,0.00393461,300.0,10,100,10,0.05,8000,-0.287699428341317
1172.0,1.0,0.0425852,0.00893835,0.00296907,300.0,10,100,10,0.05,8000,-0.49413414414968526
423.0,1.0,0.0445343,0.00862036,0.0026534,300.0,10,100,10,0.05,8000,-0.5317280332227563
695.0,1.0,0.0464992,0.00899365,0.00265689,300.0,10,100,10,0.05,8000,-0.5352198910370166
2698.0,1.0,0.0494184,0.00728557,0.00271594,300.0,10,100,10,0.05,8000,-0.5204991371081377
717.0,1.0,0.00250879,0.0100273,0.00386015,300.0,10,100,10,0.05,8000,-0.6799127155076686
166.0,1.0,0.00449944,0.0104405,0.00291075,300.0,10,100,10,0.05,8000,-0.5950174020932835
1258.0,1.0,0.00619749,0.00939757,0.00273615,300.0,10,100,10,0.05,8000,-0.5796000224664879
25.0,1.0,0.00778629,0.00920602,0.00393572,300.0,10,100,10,0.05,8000,-0.48600757102667397
345.0,1.0,0.00800444,0.0099737,0.00210133,300.0,10,100,10,0.05,8000,-0.609004671639168
633.0,1.0,0.0116717,0.00905741,0.00298407,300.0,10,100,10,0.05,8000,-0.5421911247650583
353.0,1.0,0.010699,0.010434,0.00406141,300.0,10,100,10,0.05,8000,-0.5042022105301645
746.0,1.0,0.0133287,0.00956188,0.00398404,300.0,10,100,10,0.05,8000,-0.4523242847279717
1254.0,1.0,0.0149225,0.00954498,0.00267403,300.0,10,100,10,0.05,8000,-0.476004825055021
1011.0,1.0,0.0170451,0.0101305,0.00259913,300.0,10,100,10,0.05,8000,-0.49178809885957087
600.0,1.0,0.0193067,0.0108806,0.00315727,300.0,10,100,10,0.05,8000,-0.46329806071967783
892.0,1.0,0.0202007,0.0092188,0.00381989,300.0,10,100,10,0.05,8000,-0.382708610950881
660.0,1.0,0.0214958,0.0103448,0.00263642,300.0,10,100,10,0.05,8000,-0.4618547599434747
1276.0,1.0,0.0229289,0.00939452,0.00365762,300.0,10,100,10,0.05,8000,-0.3806863427460486
321.0,1.0,0.0253228,0.00911584,0.00350649,300.0,10,100,10,0.05,8000,-0.4126365067461464
148.0,1.0,0.0250274,0.0109063,0.0024589,300.0,10,100,10,0.05,8000,-0.46575385072030423
356.0,1.0,0.0269167,0.0106719,0.00307196,300.0,10,100,10,0.05,8000,-0.46127579251484546
368.0,1.0,0.0288798,0.0104675,0.00274933,300.0,10,100,10,0.05,8000,-0.46127579251484546
873.0,1.0,0.0294408,0.00913565,0.00413186,300.0,10,100,10,0.05,8000,-0.28002930297606515
855.0,1.0,0.0313573,0.00923956,0.00334835,300.0,10,100,10,0.05,8000,-0.41216726116921365
231.0,1.0,0.03092,0.0109953,0.00249622,300.0,10,100,10,0.05,8000,-0.49965713605252315
671.0,1.0,0.0328696,0.0106103,0.00272186,300.0,10,100,10,0.05,8000,-0.46269390548488715
226.0,1.0,0.0356668,0.0108298,0.00249179,300.0,10,100,10,0.05,8000,-0.4815320185874217
989.0,1.0,0.0344453,0.00925167,0.00262385,300.0,10,100,10,0.05,8000,-0.4444523264704344
604.0,1.0,0.0343816,0.0107582,0.00402254,300.0,10,100,10,0.05,8000,-0.39668622230502104
225.0,1.0,0.0383365,0.010033,0.00295381,300.0,10,100,10,0.05,8000,-0.4818443942018302
963.0,1.0,0.0401173,0.0103027,0.00382324,300.0,10,100,10,0.05,8000,-0.458523651234214
495.0,1.0,0.0414378,0.0105666,0.00234444,300.0,10,100,10,0.05,8000,-0.5209115946350991
1094.0,1.0,0.0433954,0.0107486,0.00271131,300.0,10,100,10,0.05,8000,-0.5130603456038123
1046.0,1.0,0.0453916,0.0106587,0.00262835,300.0,10,100,10,0.05,8000,-0.5459192936389321
447.0,1.0,0.0478221,0.0101659,0.00383275,300.0,10,100,10,0.05,8000,-0.5367892072466541
770.0,1.0,0.0484703,0.00902942,0.00232005,300.0,10,100,10,0.05,8000,-0.5609477984384712
996.0,1.0,0.000999994,0.0112316,0.00250903,300.0,10,100,10,0.05,8000,-0.6483782362395694
41.0,1.0,0.00273889,0.0119116,0.00322587,300.0,10,100,10,0.05,8000,-0.6386632841607907
1119.0,1.0,0.00454644,0.0123977,0.00249298,300.0,10,100,10,0.05,8000,-0.6172793087481959
227.0,1.0,0.00782574,0.0124002,0.00210594,300.0,10,100,10,0.05,8000,-0.6328742234262155
870.0,1.0,0.00624958,0.0114052,0.00283088,300.0,10,100,10,0.05,8000,-0.6055179490119555
864.0,1.0,0.0084522,0.0112237,0.003597,300.0,10,100,10,0.05,8000,-0.5904966753404604
294.0,1.0,0.00984068,0.0122462,0.00258383,300.0,10,100,10,0.05,8000,-0.6015873573178296
917.0,1.0,0.011989,0.0124586,0.00275338,300.0,10,100,10,0.05,8000,-0.6009027348781549
1282.0,1.0,0.0134023,0.0110474,0.00264697,300.0,10,100,10,0.05,8000,-0.5476934827955079
398.0,1.0,0.0154639,0.0110742,0.0038438,300.0,10,100,10,0.05,8000,-0.4917611656673243
1127.0,1.0,0.0155589,0.0121137,0.00213783,300.0,10,100,10,0.05,8000,-0.5613409184659301
1000.0,1.0,0.0174448,0.0120801,0.00280299,300.0,10,100,10,0.05,8000,-0.5363205838631838
1223.0,1.0,0.0208923,0.0122305,0.00291923,300.0,10,100,10,0.05,8000,-0.5095544771999171
658.0,1.0,0.0234624,0.0113219,0.00363279,300.0,10,100,10,0.05,8000,-0.4773685395992107
517.0,1.0,0.0264107,0.0125726,0.00270919,300.0,10,100,10,0.05,8000,-0.5075322089950847
601.0,1.0,0.0281181,0.0126316,0.00374892,300.0,10,100,10,0.05,8000,-0.486262748311339
686.0,1.0,0.0295855,0.0125777,0.00236725,300.0,10,100,10,0.05,8000,-0.5120102672005435
555.0,1.0,0.0299982,0.0117096,0.0041211,300.0,10,100,10,0.05,8000,-0.4355526327129579
755.0,1.0,0.0320569,0.0122091,0.00360708,300.0,10,100,10,0.05,8000,-0.48768086128138066
1104.0,1.0,0.0342764,0.0122527,0.00269763,300.0,10,100,10,0.05,8000,-0.5089503219651265
768.0,1.0,0.0357217,0.0127195,0.00411633,300.0,10,100,10,0.05,8000,-0.44991268761003367
435.0,1.0,0.0370234,0.0111955,0.0039152,300.0,10,100,10,0.05,8000,-0.46571468304794056
1017.0,1.0,0.0367646,0.0125025,0.00242363,300.0,10,100,10,0.05,8000,-0.527788435067661
1148.0,1.0,0.0386201,0.0120125,0.00298667,300.0,10,100,10,0.05,8000,-0.5366561049198637
113.0,1.0,0.0404108,0.012281,0.00383591,300.0,10,100,10,0.05,8000,-0.5219175248657981
848.0,1.0,0.0422223,0.0123598,0.00287902,300.0,10,100,10,0.05,8000,-0.5556873389251947
1106.0,1.0,0.045108,0.0125871,0.00217636,300.0,10,100,10,0.05,8000,-0.6154721132452917
370.0,1.0,0.045494,0.0122828,0.004118,300.0,10,100,10,0.05,8000,-0.5978568047272482
547.0,1.0,0.0470262,0.0117687,0.00293976,300.0,10,100,10,0.05,8000,-0.5875472946241087
3034.0,1.0,0.0498327,0.0112478,0.00269703,300.0,10,100,10,0.05,8000,-0.5786530859119805
1155.0,1.0,0.00458098,0.014,0.00373926,300.0,10,100,10,0.05,8000,-0.6193954720558151
74.0,1.0,0.00690655,0.014,0.00362021,300.0,10,100,10,0.05,8000,-0.6164332860618763
1210.0,1.0,0.00876026,0.014,0.00286939,300.0,10,100,10,0.05,8000,-0.6227771407911594
1179.0,1.0,0.010767,0.014,0.00232658,300.0,10,100,10,0.05,8000,-0.6416370053492083
42.0,1.0,0.0118364,0.014,0.00401857,300.0,10,100,10,0.05,8000,-0.5832952988755346
116.0,1.0,0.0133934,0.0139532,0.00272453,300.0,10,100,10,0.05,8000,-0.6207857932961023
550.0,1.0,0.0150617,0.0133373,0.00363971,300.0,10,100,10,0.05,8000,-0.5705483127588185
739.0,1.0,0.017579,0.014,0.00334696,300.0,10,100,10,0.05,8000,-0.5813132713226729
415.0,1.0,0.0195419,0.014,0.00296382,300.0,10,100,10,0.05,8000,-0.583619954127322
304.0,1.0,0.0214052,0.014,0.0036976,300.0,10,100,10,0.05,8000,-0.5609071926673724
57.0,1.0,0.023208,0.0134516,0.00302621,300.0,10,100,10,0.05,8000,-0.5768785224538191
784.0,1.0,0.0250374,0.014,0.00243242,300.0,10,100,10,0.05,8000,-0.5769837308684151
1201.0,1.0,0.026088,0.0139956,0.00413429,300.0,10,100,10,0.05,8000,-0.5081999966703203
301.0,1.0,0.0280003,0.014,0.00229508,300.0,10,100,10,0.05,8000,-0.5964866982287507
340.0,1.0,0.0295764,0.014,0.00377919,300.0,10,100,10,0.05,8000,-0.5603282252387433
211.0,1.0,0.0312715,0.0138268,0.0027319,300.0,10,100,10,0.05,8000,-0.5782966354238609
703.0,1.0,0.0333052,0.0139999,0.00275919,300.0,10,100,10,0.05,8000,-0.5830157988925314
245.0,1.0,0.0354512,0.014,0.002604,300.0,10,100,10,0.05,8000,-0.5814152661783764
159.0,1.0,0.0372055,0.014,0.00367385,300.0,10,100,10,0.05,8000,-0.5617463382087851
905.0,1.0,0.039059,0.014,0.00292269,300.0,10,100,10,0.05,8000,-0.5836278670580443
111.0,1.0,0.0410796,0.014,0.0029417,300.0,10,100,10,0.05,8000,-0.590158747687725
1236.0,1.0,0.0436709,0.0137872,0.00287946,300.0,10,100,10,0.05,8000,-0.5948359995454295
662.0,1.0,0.0460344,0.014,0.00324662,300.0,10,100,10,0.05,8000,-0.6021374577698776
748.0,1.0,0.047941,0.0137171,0.00271293,300.0,10,100,10,0.05,8000,-0.5850543566126111
865.0,1.0,0.0499714,0.014,0.00280058,300.0,10,100,10,0.05,8000,-0.5738120975752538
1331.0,1.0,0.000999992,-0.014,0.00461115,300.0,10,100,10,0.05,8000,-0.6185180126472387
313.0,1.0,0.00619723,-0.014,0.00474601,300.0,10,100,10,0.05,8000,-0.5585318609939549
827.0,1.0,0.00903181,-0.014,0.00619003,300.0,10,100,10,0.05,8000,-0.37893452493101265
557.0,1.0,0.0104616,-0.014,0.00479154,300.0,10,100,10,0.05,8000,-0.5208871972601518
839.0,1.0,0.0127377,-0.0139871,0.00476305,300.0,10,100,10,0.05,8000,-0.5208871972601518
926.0,1.0,0.0150623,-0.014,0.00427638,300.0,10,100,10,0.05,8000,-0.5154126716831866
928.0,1.0,0.0174092,-0.014,0.00431627,300.0,10,100,10,0.05,8000,-0.5168880548547863
643.0,1.0,0.0182534,-0.014,0.00612938,300.0,10,100,10,0.05,8000,-0.32186432671024107
190.0,1.0,0.0200963,-0.014,0.00535239,300.0,10,100,10,0.05,8000,-0.3954723886731163
1035.0,1.0,0.0220739,-0.014,0.00456535,300.0,10,100,10,0.05,8000,-0.5104254054457482
862.0,1.0,0.0250647,-0.014,0.00582617,300.0,10,100,10,0.05,8000,-0.2872316341258606
299.0,1.0,0.0283346,-0.014,0.00436634,300.0,10,100,10,0.05,8000,-0.509846438017119
940.0,1.0,0.0300634,-0.0139965,0.00537193,300.0,10,100,10,0.05,8000,-0.4009678809667213
576.0,1.0,0.0367767,-0.014,0.00503217,300.0,10,100,10,0.05,8000,-0.502892063015548
34.0,1.0,0.0387576,-0.014,0.00475615,300.0,10,100,10,0.05,8000,-0.5243732046329388
475.0,1.0,0.0407536,-0.0139728,0.00463299,300.0,10,100,10,0.05,8000,-0.5648164699883815
1294.0,1.0,0.0423135,-0.0131072,0.00562776,300.0,10,100,10,0.05,8000,-0.39329464827158195
678.0,1.0,0.044056,-0.014,0.00603603,300.0,10,100,10,0.05,8000,-0.5141712168110376
1098.0,1.0,0.0450926,-0.014,0.00432563,300.0,10,100,10,0.05,8000,-0.6171006297650543
86.0,1.0,0.0473369,-0.0139253,0.00447729,300.0,10,100,10,0.05,8000,-0.631452089802005
1826.0,1.0,0.0460541,-0.014,0.00612229,300.0,10,100,10,0.05,8000,-0.5439681433020314
596.0,1.0,0.0493807,-0.014,0.00445323,300.0,10,100,10,0.05,8000,-0.5919342799522038
431.0,1.0,0.000999997,-0.0123261,0.00570566,300.0,10,100,10,0.05,8000,-0.5250257627689243
912.0,1.0,0.0029685,-0.0126086,0.0054931,300.0,10,100,10,0.05,8000,-0.5105727657721553
1896.0,1.0,0.00522704,-0.0125455,0.00588686,300.0,10,100,10,0.05,8000,-0.4198031688503917
23.0,1.0,0.00672452,-0.0119896,0.00468331,300.0,10,100,10,0.05,8000,-0.5054673802163393
1023.0,1.0,0.00859763,-0.0122442,0.0053365,300.0,10,100,10,0.05,8000,-0.3800421180077633
1147.0,1.0,0.0105906,-0.0121125,0.00544012,300.0,10,100,10,0.05,8000,-0.33525543996661117
278.0,1.0,0.0123438,-0.011168,0.0052559,300.0,10,100,10,0.05,8000,-0.2660995037084967
684.0,1.0,0.01415,-0.0124657,0.00517828,300.0,10,100,10,0.05,8000,-0.33525543996661117
464.0,1.0,0.0164999,-0.0126226,0.00544579,300.0,10,100,10,0.05,8000,-0.33525543996661117
1022.0,1.0,0.0190926,-0.0118345,0.00569848,300.0,10,100,10,0.05,8000,-0.22009899346753864
682.0,1.0,0.0218388,-0.0127751,0.00616275,300.0,10,100,10,0.05,8000,-0.23532875125931296
690.0,1.0,0.0208816,-0.0123986,0.00444753,300.0,10,100,10,0.05,8000,-0.442004959703525
273.0,1.0,0.0237068,-0.0125738,0.00547701,300.0,10,100,10,0.05,8000,-0.3041846183934258
1193.0,1.0,0.0251948,-0.0120073,0.0042667,300.0,10,100,10,0.05,8000,-0.4399826914986926
331.0,1.0,0.0264345,-0.0125453,0.00574102,300.0,10,100,10,0.05,8000,-0.21057673678917968
472.0,1.0,0.0284194,-0.0127269,0.00590647,300.0,10,100,10,0.05,8000,-0.20406577957939817
541.0,1.0,0.0318357,-0.0127769,0.00520794,300.0,10,100,10,0.05,8000,-0.3262456763278421
